Fault,Easting,Northing,ZTopLeft,ThicknessLeft1,ThicknessLeft2,ZTopRight,ThicknessRight1,ThicknessRight2,DipAzimuth,Dip,
M69,249628,592562,-2804.92,48.4737,187.523,-2757.23,54.9293,185.638,235.734,77.1702,
M69,249564,592652,-2806.36,48.1229,188.291,-2751.84,61.3314,187.186,234.13,78.1969,
M69,249499,592743,-2804.92,49.0522,188.615,-2731.8,62.2421,188.94,232.919,79.0263,
M69,249427,592830,-2800.63,52.1355,188.958,-2709.39,58.9854,188.166,225.781,78.6711,
M69,249347,592914,-2795.78,54.7132,189.09,-2701.09,58.3325,186.821,225.154,78.8056,
M69,249266,592995,-2792.08,55.5965,189.16,-2698.92,59.1357,186.639,224.179,78.7364,
M69,249184,593074,-2789.54,55.9276,189.418,-2701.05,57.7402,186.043,223.918,78.5067,
M69,249103,593154,-2787.05,56.9367,189.649,-2705.63,55.0227,186.189,225.272,78.0752,
M69,249024,593236,-2784.96,58.65,189.757,-2709.68,53.2467,187.437,226.919,77.4667,
M69,248944,593318,-2785.94,58.29,189.816,-2715.72,50.8076,188.442,225.139,77.1311,
M69,248859,593395,-2788.94,56.164,189.973,-2726.47,43.0887,189.033,220.768,77.5591,
M69,248767,593464,-2794.41,53.5607,189.854,-2742.16,48.4639,189.452,215.466,78.7203,
M69,248666,593526,-2834.74,51.1614,184.906,-2761.47,70.1523,189.083,211.88,79.9995,
M69,248558,593584,-2890.63,69.1381,184.152,-2775.25,80.3254,186.28,210.795,80.9309,
M69,248454,593646,-2924.33,72.3857,186.728,-2787.86,71.3358,185.052,216.883,79.8114,
M69,248361,593714,-2933.09,54.552,182.914,-2799.77,59.4797,186.256,215.573,79.1964,
M69,248271,593782,-2918.96,53.748,183.949,-2800.87,54.4627,187.055,216.609,78.3169,
M69,248181,593851,-2907.47,56.3702,188.574,-2793.19,56.4822,187.738,216.321,77.9333,
M69,248088,593918,-2904.24,58.3891,190.75,-2785.69,61.1404,188.393,214.526,78.2034,
M69,247992,593982,-2904.26,61.2432,191.418,-2787.14,60.6555,188.832,212.962,78.9077,
M69,247894,594043,-2908.28,62.0001,191.02,-2793.67,58.2266,187.857,211.743,79.7913,
M69,247795,594103,-2913.07,61.7759,190.417,-2797.1,57.7777,187.262,210.929,80.5691,
M69,247696,594161,-2915.75,62.8389,189.95,-2798.48,56.7034,187.94,210.508,81.1275,
M69,247597,594220,-2919.63,61.1678,189.733,-2799.58,56.2744,188.273,210.76,81.4589,
M69,247498,594279,-2923.63,57.9343,189.268,-2797.56,58.6238,188.752,211.122,81.6604,
M69,247400,594338,-2922.83,58.0903,189.242,-2795.54,59.7657,189.393,211.736,81.6506,
M69,247302,594399,-2918.05,61.8928,189.63,-2794.97,59.3354,190.129,211.783,81.5868,
M69,247205,594460,-2917.46,64.982,189.953,-2794.35,59.4314,190.994,212.023,81.3535,
M69,247106,594520,-2934.37,59.4471,189.587,-2794.69,59.236,191.834,211.539,80.9119,
M69,247006,594578,-2954.64,50.0888,188.973,-2799.55,55.2693,193.068,210.521,80.2956,
M69,246905,594634,-2961.61,42.7203,189.074,-2806.39,51.7012,195.652,208.013,80.061,
M69,246801,594685,-2961.13,40.1722,190.124,-2815.16,57.2749,200.934,206.31,80.1286,
M69,246696,594733,-2957.07,45.2115,190.582,-2838.75,55.3022,202.157,204.135,80.3325,
M69,246590,594780,-2954.88,50.0264,191.213,-2857.53,49.136,199.266,204.774,79.9907,
M69,246485,594828,-2956.84,50.9938,193.272,-2857.96,54.5955,197.012,205.142,79.6167,
M69,246382,594878,-2959.93,51.5723,194.269,-2852.45,61.7568,195.56,206.3,79.1248,
M69,246280,594930,-2961.86,53.5016,194.613,-2844.38,66.9731,195.263,206.812,78.6849,
M69,246177,594981,-2968.72,51.0269,196.314,-2840.87,67.7234,195.982,206.712,78.1999,
M69,246072,595029,-2978.72,47.7155,196.3,-2841.27,66.1398,198.608,203.683,77.8445,
M69,245967,595076,-2984.73,47.3803,189.204,-2846.65,61.5695,200.304,204.553,77.4891,
M69,245866,595127,-2980.51,41.1168,183.193,-2850.83,57.3162,196.9,208.332,77.6333,
M69,245766,595181,-2957.88,44.0906,188.988,-2843.2,54.786,180.99,204.606,78.3565,
M69,245665,595231,-2938.94,54.1288,196.386,-2823.44,58.8004,174.027,205.028,78.3659,
M69,245562,595281,-2937.34,54.2346,197.92,-2807.23,63.4037,187.132,205.183,78.6064,
M69,245458,595330,-2938.52,52.991,198.212,-2804.21,60.7573,195.799,205.101,79.0885,
M69,245353,595376,-2937.03,54.6652,198.86,-2802.85,60.9328,197.458,203.193,80.1912,
M69,245249,595424,-2936.12,56.5466,199.555,-2801.42,61.391,199.027,205.686,81.0501,
M69,245146,595474,-2937.96,56.7969,200.209,-2803.46,60.7385,200.382,206.957,81.6413,
M69,245044,595527,-2945.08,53.5366,200.821,-2805.01,61.7735,201.47,208.299,82.0043,
M69,244944,595584,-2954.03,48.5544,201.182,-2805.46,63.0928,202.236,211.201,82.2102,
M69,244847,595646,-2957.02,47.256,201.166,-2808.86,61.9141,203.101,214.536,82.3573,
M69,244754,595713,-2958.07,46.7054,201.185,-2814.06,59.4319,203.855,217.69,82.2636,
M69,244666,595787,-2957.69,48.2389,201.323,-2817.96,59.0656,204.57,222.018,81.9982,
M69,244580,595864,-2954.69,52.2482,201.128,-2820.65,60.0493,204.816,222.065,81.9269,
M69,244495,595940,-2950.31,56.3483,201.506,-2824.21,59.0092,204.409,221.778,81.8751,
M69,244408,596015,-2948.02,57.3318,202.348,-2825.4,59.0258,204.909,219.762,81.7808,
M69,244317,596085,-2946.12,56.4414,202.68,-2822.76,61.7988,205.69,215.531,81.3643,
M69,244223,596150,-2939.76,58.5134,203.547,-2820.7,63.5015,206.192,213.531,80.359,
M69,244129,596215,-2932,61.6595,204.421,-2820,63.915,206.612,215.133,78.7961,
M69,244038,596284,-2927.1,62.2689,205.462,-2821.15,63.4052,206.862,218.447,77.0483,
M69,243951,596357,-2921.84,64.3254,206.809,-2823.14,62.5508,207.4,220.877,75.8476,
M69,243865,596434,-2908.19,74.5591,209.81,-2824.96,62.1946,207.904,222.684,75.3863,
M69,243784,596515,-2887.18,95.2904,204.728,-2826.68,62.3909,208.565,226.095,75.4748,
M69,243707,596600,-2872.5,93.5615,200.098,-2827.65,63.331,209.738,228.618,75.8265,
M69,243633,596688,-2868.77,77.5647,205.903,-2829.6,63.1838,210.504,229.79,76.0977,
M69,243556,596774,-2871.52,76.4739,209.927,-2831.04,63.7073,210.697,227.185,75.6761,
M69,243479,596858,-2880.74,74.0336,214.006,-2832.62,64.7625,210.391,228.849,74.7818,
M69,243409,596947,-2891.67,68.9639,215.823,-2835.87,65.2106,208.981,236.039,73.9187,
M69,243354,597046,-2896.3,64.6589,213.778,-2838.23,68.5599,205.292,246.356,73.7589,
M69,243320,597154,-2894.28,63.8112,212.927,-2838.25,69.9601,202.672,259.27,75.4055,
M69,243308,597269,-2890.7,64.463,213.752,-2836.01,67.0619,205.703,266.948,77.5132,
M69,243305,597385,-2887.42,64.5097,214.744,-2835.64,64.1758,209.794,269.504,78.8986,
M69,243302,597500,-2883.14,65.3262,215.483,-2837.45,62.3367,211.879,267.448,78.7284,
M69,243293,597614,-2878.43,66.3452,215.927,-2838.78,62.2025,213.845,263.534,77.638,
M69,243276,597728,-2875.12,66.463,216.535,-2840.75,61.9711,215.284,259.125,76.5208,
M69,243250,597840,-2872.23,67.1378,216.408,-2843.2,61.252,215.9,254.951,75.912,
M69,243216,597949,-2869.5,68.2723,215.721,-2844.67,62.1342,215.547,251.005,75.7394,
M69,243175,598056,-2867.38,69.2941,215.1,-2846.41,63.2758,214.59,247.133,75.6861,
M69,243126,598159,-2866.67,69.3381,214.43,-2848.34,64.5279,214.269,241.962,75.2652,
M69,243068,598258,-2872.09,65.4148,213.986,-2849.63,67.5118,214.256,238.11,75.0039,
M69,243005,598353,-2880.55,61.3087,213.969,-2858.57,64.2084,214.185,236.517,75.1479,
INT_4,247107,611075,-3018.61,94.0162,223.032,-3008.95,81.2747,222.195,0.319798,90,
INT_4,247242,611068,-3015.21,131.637,218.79,-3002.91,82.2797,221.644,185.73,89.9797,
INT_4,247375,611044,-3013.38,164.387,221.466,-2995.04,83.4833,220.56,194.24,89.9914,
INT_4,247505,611005,-3015.24,181.807,233.671,-2987.24,84.356,219.436,199.244,89.992,
INT_4,247632,610959,-3020.55,187.313,249.07,-2980.74,84.2147,218.395,20.966,89.9996,
INT_4,247760,610913,-3025.29,189.417,261.362,-2975.78,83.239,217.639,198.605,89.9968,
INT_4,247890,610874,-3027.45,191.734,270.601,-2972.24,81.8112,217.471,194.808,89.9878,
INT_4,248021,610842,-3027.49,192.895,279.01,-2970.27,79.9866,218.065,192.581,89.9872,
INT_4,248154,610813,-3026.12,190.976,287.334,-2970.3,77.4311,218.969,12.1902,89.9992,
INT_4,248286,610784,-3023.6,186.057,293.087,-2971.11,75.2368,219.474,192,89.998,
INT_4,248419,610757,-3020.05,178.032,294.497,-2971.08,74.7646,219.456,11.1768,89.9758,
INT_4,248552,610735,-3016.45,165.225,292.727,-2970.82,75.2778,219.259,7.6557,89.9882,
INT_4,248686,610722,-3015.37,145.558,289.172,-2971.5,75.4349,219.11,3.85571,89.9771,
INT_4,248821,610715,-3017.32,121.547,283.71,-2973.66,74.1729,219.332,1.62517,89.9621,
INT_4,248956,610712,-3018.11,103.408,278.196,-2976.43,72.0052,220.234,1.07961,89.9909,
INT_4,249091,610707,-3014.46,97.6994,278.552,-2979.27,69.4044,221.555,2.63284,89.9876,
INT_4,249226,610698,-3009.16,100.022,283.918,-2981.34,66.949,222.601,5.67334,89.9772,
INT_4,249360,610680,-3005.2,106.266,283.855,-2980.36,66.4943,222.563,9.60937,89.9784,
INT_4,249492,610652,-2999.12,120.194,270.86,-2975.71,68.5156,221.449,14.0957,89.9791,
INT_4,249622,610614,-2989.59,141.058,247.611,-2968.45,72.1403,219.998,18.6945,89.9806,
INT_4,249749,610567,-2981.35,160.178,220.669,-2959.94,76.221,218.737,21.7181,89.9936,
INT_4,249874,610517,-2977.64,171.849,194.62,-2951.15,80.1375,217.833,202.091,89.9934,
INT_4,249999,610467,-2977.49,176.862,171.788,-2943.06,83.5471,217.259,201.647,90,
INT_4,250125,610417,-2977.71,179.346,152.643,-2936.29,86.2944,216.92,21.5285,89.9995,
INT_4,250250,610367,-2974.16,184.202,137.285,-2931.43,88.1633,216.714,201.411,89.9454,
INT_4,250376,610317,-2966.81,191.926,126.55,-2929.01,88.9706,216.65,202.402,89.9968,
INT_4,250500,610265,-2963.47,194.809,121.86,-2929.08,88.8243,216.691,22.8423,89.8667,
INT_4,250626,610215,-2969.11,187.988,123.902,-2931.52,87.6621,216.856,200.217,89.9033,
INT_4,250755,610173,-2979.52,177.241,132.087,-2936.13,85.511,217.213,196.068,89.131,
INT_4,250886,610137,-2988.74,169.95,145.532,-2942.22,82.8479,217.819,194.578,88.6027,
INT_4,251018,610102,-2994.19,168.159,162.079,-2948.42,80.645,218.815,194.787,88.6524,
INT_4,251150,610070,-2996.52,169.63,179.48,-2956.15,77.8009,219.857,193.126,88.8682,
INT_4,251283,610041,-2997.72,170.374,195.308,-2965.86,74.2028,220.317,191.097,89.3252,
INT_4,251416,610019,-2998.87,168.041,206.607,-2974.48,72.0822,219.712,187.961,89.7352,
INT_4,251551,610004,-3000.2,162.097,213.864,-2981.32,71.1335,218.072,4.27327,89.9701,
INT_4,251686,609999,-3001.72,152.792,219.492,-2986.29,70.8037,216.239,359.925,89.9647,
INT_4,251821,610002,-3004.19,144.182,223.508,-2988.59,71.3782,214.913,357.678,89.9387,
INT_4,251957,610008,-3008.11,143.588,222.524,-2989.17,72.0393,214.269,357.193,89.9529,
INT_4,252093,610015,-3011.9,151.709,216.839,-2989.32,72.2721,214.098,177.333,89.9792,
INT_4,252229,610020,-3014.86,160.869,210.683,-2989.11,72.9042,214.147,358.505,89.9311,
INT_4,252365,610023,-3017.62,165.599,205.747,-2988.49,74.6311,214.3,178.55,89.9563,
INT_4,252501,610026,-3019.84,166.658,202.117,-2988.32,76.5196,214.493,178.989,89.9914,
INT_4,252637,610029,-3021.83,165.634,199.218,-2988.28,78.025,214.776,178.621,89.9681,
INT_4,252772,610033,-3025.3,161.945,195.462,-2988.07,79.0199,215.218,178.017,89.9548,
INT_4,252908,610038,-3029.16,157.333,189.817,-2988.39,79.7542,215.87,177.43,89.9916,
INT_4,253044,610045,-3030.56,155.216,184.516,-2989.2,82.1947,216.724,176.596,89.9706,
INT_4,253180,610055,-3030.12,155.682,183.678,-2990.76,87.4914,217.872,175.614,89.9348,
INT_4,253317,610066,-3033.94,155.14,188.54,-2992.17,96.8079,219.768,174.426,89.9121,
INT_4,253456,610081,-3054.44,144.111,198.831,-2990.89,114.765,222.683,173.396,89.9431,
INT_4,253597,610099,-3102.43,111.775,216.403,-2988.99,146.487,226.25,172.176,89.8875,
INT_4,253735,610119,-3124.87,111.498,234.426,-3002.32,183.202,226.907,171.787,89.9169,
B65,260917,573545,-2710.43,15.3459,85.8043,-2732.72,30.1325,86.8914,47.9628,78.4474,
B65,260850,573617,-2699.26,6.45703,85.2991,-2720.88,27.271,85.9821,50.6581,79.4011,
B65,260790,573694,-2676.26,16.049,86.9005,-2708.42,25.3851,85.4499,56.3798,79.7604,
B65,260741,573776,-2653.78,25.9603,87.2549,-2699.24,25.1584,86.0519,63.865,79.9769,
B65,260701,573863,-2640.37,28.1639,86.5248,-2690.77,27.1639,86.3536,69.2686,79.8665,
B65,260668,573951,-2628.87,27.8325,85.6266,-2681.56,28.8691,87.0011,72.3863,79.6438,
B65,260639,574040,-2617.41,27.8234,85.2946,-2673.01,27.653,87.5339,73.8661,79.6804,
B65,260612,574128,-2607.29,27.2465,85.7718,-2665.21,24.6344,87.8905,74.3367,80.0595,
B65,260585,574216,-2599.05,24.5433,86.513,-2653.65,24.7625,88.0358,73.8314,80.4158,
B65,260557,574303,-2595.93,17.6929,87.2639,-2633.14,33.261,88.2944,72.4579,80.3903,
B65,260527,574392,-2599.26,11.4389,82.4476,-2615.22,48.8499,75.3654,71.2848,80.1511,
B65,260497,574489,-2593.75,38.6279,66.9301,-2632.24,59.5306,54.5023,70.7635,79.9819,
INT_2,261740,568455,-3106.88,68.5526,69.2494,-3017.86,69.1395,68.1538,251.129,84.3275,
INT_2,261712,568539,-3079.98,62.7892,69.2865,-3031.79,36.2033,69.1478,249.603,84.4128,
INT_2,261681,568621,-3037.22,70.5955,69.1508,-3016.57,40.3592,70.4755,245.929,83.8016,
INT_2,261644,568698,-3026.33,50.0151,69.1603,-3006.13,41.8737,72.0507,241.205,82.72,
INT_2,261602,568773,-3028.24,27.5685,69.49,-3003.77,35.1138,73.9001,237.358,81.6023,
INT_2,261556,568845,-3026.73,16.6365,69.9484,-3003.07,25.7664,76.1771,235.994,80.8627,
INT_2,261509,568919,-3019.32,15.6719,70.3934,-2996.62,20.7901,79.3103,236.487,80.3719,
INT_2,261463,568993,-3004.29,22.456,70.6414,-2981.67,21.9583,84.1796,236.709,79.6684,
INT_2,261417,569068,-2987.03,31.4438,70.4745,-2961.69,24.1086,91.6597,236.719,78.8661,
INT_2,261371,569142,-2976.64,35.4636,69.7472,-2941.38,22.4995,100.213,236.647,78.0372,
INT_2,261317,569218,-2975.97,32.8235,68.6047,-2925.58,18.4098,103.865,231.55,75.8008,
INT_2,261258,569297,-2986.2,21.9382,67.423,-2917.35,17.1506,97.2002,233.323,75.5973,
INT_2,261201,569377,-2999.08,9.99261,66.4084,-2913.11,21.1028,85.6,236.053,75.491,
INT_2,261149,569460,-3005.19,5.28156,65.5447,-2909.93,26.411,77.2677,239.084,75.4485,
INT_2,261101,569545,-3007.69,4.82117,63.8516,-2909.08,28.925,72.6475,242.916,75.6723,
INT_2,261060,569634,-3012,4.3371,59.8248,-2911.7,27.0547,69.8755,247.633,76.2221,
INT_2,261025,569725,-3017.41,3.25305,54.6159,-2915.87,22.6157,67.8617,252.318,77.1299,
INT_2,260998,569819,-3018.07,3.49054,52.039,-2916.52,20.4219,66.4753,255.19,78.2857,
INT_2,260976,569912,-3009.41,5.9718,55.611,-2908.86,25.3906,66.0896,256.437,79.7096,
INT_2,260957,570004,-2993.16,14.4437,59.524,-2894.97,37.6194,66.7357,257.444,81.5929,
INT_2,260938,570096,-2977.01,24.3846,60.2498,-2884.83,50.72,67.7997,258.781,83.1842,
INT_2,260922,570186,-2969.02,24.0923,61.6168,-2891.34,52.6529,67.8635,260.692,85.1133,
INT_2,260909,570276,-2972.74,11.2167,63.5294,-2904.65,53.4186,67.0496,262.231,86.9487,
INT_2,260897,570373,-2988.13,0.93396,53.7239,-2945.33,32.9624,59.9017,264.202,88.9002,
INT_22,258225,581330,-2654.24,47.4556,99.5334,-2667.94,42.8811,106.385,103.546,84.2115,
INT_22,258252,581440,-2654.53,48.5733,104.265,-2669.57,42.9956,112.552,103.532,84.4798,
INT_22,258278,581550,-2656.46,44.9085,110.423,-2673.35,39.7376,112.41,103.482,84.7242,
INT_22,258305,581660,-2660.55,39.7554,112.154,-2676.41,37.6117,112.233,103.508,84.9228,
INT_22,258331,581770,-2663.75,37.7803,112.234,-2676.4,38.679,111.964,103.507,85.0853,
INT_22,258357,581881,-2666.41,36.7064,112.167,-2676.09,39.3361,111.695,102.934,85.0746,
INT_22,258383,581991,-2666.92,37.0309,111.989,-2676.13,39.4227,111.817,103.04,85.0028,
INT_22,258408,582101,-2665.47,39.3956,111.9,-2676.22,40.7354,111.829,102.703,84.823,
INT_22,258433,582212,-2665.94,40.2067,111.755,-2676.65,42.5986,111.566,102.757,84.5367,
INT_22,258458,582322,-2665.86,41.6292,111.837,-2678.61,43.4645,111.312,102.824,84.1268,
INT_22,258484,582432,-2665.56,43.0961,112.204,-2682.58,42.6469,111.816,103.341,83.8088,
INT_22,258511,582542,-2668.54,41.4791,112.557,-2687.76,41.2406,112.689,103.453,83.4963,
INT_22,258538,582652,-2671.67,40.6765,112.914,-2694.11,39.2928,113.079,103.558,83.1964,
INT_22,258565,582763,-2676.09,39.3235,112.778,-2699,39.2232,113.708,103.748,82.9323,
INT_22,258592,582873,-2680.08,38.2798,113.001,-2702.31,40.9734,113.911,103.644,82.6641,
INT_22,258619,582983,-2682.32,39.1712,113.825,-2705.06,44.0784,114.495,102.728,82.3266,
INT_22,258643,583094,-2686.28,38.9329,114.573,-2711.33,44.9125,115.748,100.946,81.9512,
INT_22,258662,583206,-2691.25,38.2729,115.23,-2719.15,44.8034,116.45,97.9912,81.3745,
INT_22,258676,583319,-2694.71,39.1091,115.506,-2723.92,45.7037,116.969,95.0347,80.5455,
INT_22,258684,583432,-2699.05,39.3506,115.838,-2726.54,47.8019,117.521,92.2306,79.5016,
INT_22,258688,583545,-2704.52,38.8796,116.157,-2729.19,54.4362,116.564,90.9477,78.3578,
INT_22,258692,583658,-2708.98,38.1285,116.36,-2732.87,63.9348,117.487,91.1275,77.2289,
INT_22,258696,583771,-2710.22,38.6821,116.985,-2737.74,71.1697,119.882,91.8522,76.2908,
INT_22,258703,583884,-2708.42,41.2012,117.766,-2746.9,68.0419,120.436,93.4443,75.8333,
INT_22,258710,583997,-2706.39,43.6348,118.675,-2762.43,52.0252,121.423,93.1251,75.7773,
INT_22,258714,584110,-2706.13,46.1426,117.729,-2777.93,37.123,122.558,90.9278,76.0314,
INT_22,258715,584224,-2707.37,51.5046,112.401,-2790.4,32.9565,123.053,87.6275,76.7356,
INT_22,258710,584337,-2708.65,65.7595,108.407,-2803.5,30.1682,123.609,83.9682,78.0849,
INT_22,258696,584448,-2710.33,77.3617,121.984,-2815.07,30.268,124.534,78.0735,79.9288,
INT_22,258667,584555,-2713.25,71.1866,133.854,-2824.45,32.4717,124.502,69.9438,81.9063,
INT_22,258619,584656,-2718.23,55.4449,149.42,-2824.85,36.2462,124.901,59.7911,83.4765,
INT_22,258556,584749,-2722.55,45.3561,153.006,-2820.3,39.8761,125.408,53.2067,84.3255,
INT_22,258484,584837,-2724.5,44.0707,131.759,-2819.78,37.0649,125.693,48.6411,84.5239,
INT_22,258409,584921,-2727.91,43.7726,125.159,-2819.52,33.604,126.613,47.5171,84.3152,
INT_22,258333,585005,-2732.87,42.5601,126.142,-2816.54,33.6727,128.01,48.1484,84.0253,
INT_22,258258,585090,-2735.23,43.5742,126.775,-2808.26,39.345,129.429,49.2666,83.96,
INT_22,258185,585176,-2737.41,44.7642,127.299,-2798.78,47.0358,129.953,50.6774,84.1777,
INT_22,258116,585265,-2739.72,46.1723,127.887,-2793.48,51.7953,130.208,52.8681,84.6266,
INT_22,258050,585357,-2739.92,50.3671,128.292,-2794.2,51.3215,130.549,55.4756,85.2612,
INT_22,257988,585451,-2741.9,55.0525,127.531,-2800.24,46.6466,131.033,58.4951,86.0988,
INT_22,257932,585549,-2747.76,61.7938,124.342,-2808.12,42.7346,131.175,61.0952,87.2567,
INT_22,257880,585648,-2754.84,66.3079,123.272,-2817.68,39.8064,131.128,62.4875,88.9711,
INT_22,257829,585748,-2762.11,66.1133,125.562,-2828.01,37.1291,131.465,244.013,89.1186,
INT_22,257781,585849,-2769.84,70.649,119.324,-2834.78,37.3124,132.108,245.44,87.3911,
INT_22,257737,585953,-2785.29,56.9852,119.239,-2835.97,40.8614,133.464,248.51,86.0727,
INT_22,257699,586059,-2803.21,29.4536,129.679,-2836.73,42.6213,132.421,251.863,85.5168,
INT_22,257667,586167,-2814.27,24.2597,124.638,-2840.04,39.1133,127.103,254.962,85.7349,
INT_22,257638,586276,-2821.13,37.2497,113.319,-2842.7,37.4959,128.077,256.395,86.5292,
INT_22,257613,586386,-2820.84,45.3528,119.762,-2842.54,40.2474,131.178,257.762,87.6704,
INT_22,257589,586496,-2816.81,45.6434,131.953,-2839.05,44.124,131.659,257.39,88.9077,
INT_22,257561,586606,-2813.45,47.6613,135.106,-2837.07,46.1912,134.005,254.386,89.7462,
INT_22,257526,586713,-2811.21,48.4976,135.578,-2837.83,46.1367,135.164,69.6071,90,
INT_22,257484,586818,-2811.18,47.4794,136.192,-2837.38,46.6489,135.704,66.7123,90,
INT_22,257437,586921,-2811.96,46.2175,137.144,-2835.96,48.5448,138.034,64.2334,90,
INT_22,257386,587022,-2811.6,46.8356,138.107,-2834.62,51.6349,141.059,62.2098,90,
INT_22,257333,587122,-2811.91,47.6268,138.956,-2834.67,53.8508,142.952,62.0271,90,
INT_22,257280,587222,-2813.54,47.4993,140.141,-2835.43,54.7664,145.486,62.2232,90,
INT_22,257228,587322,-2814.88,47.729,141.488,-2835.39,54.8262,146.827,62.5193,90,
INT_22,257176,587423,-2816.34,47.6953,142.333,-2835.99,52.121,147.884,63.1212,90,
INT_22,257125,587523,-2817.55,47.6861,143.166,-2837.46,46.7499,148.834,62.3617,90,
INT_22,257072,587623,-2817.36,48.7899,144.102,-2838.01,41.8547,147.938,61.7486,90,
INT_22,257017,587722,-2816.75,50.0648,144.818,-2835.03,40.2968,146.603,60.151,90,
INT_22,256960,587820,-2816.48,51.3687,145.315,-2828.06,43.35,145.678,59.6906,90,
M48,257557,578407,-2605.25,71.7202,111.161,-2571,64.9141,113.026,248.772,70.72,
M48,257520,578509,-2604.08,67.4557,104.525,-2584.41,48.7999,114.313,248.716,71.269,
M48,257483,578611,-2597.66,65.0591,100.695,-2584.53,46.0947,114.485,248.663,71.8155,
M48,257445,578713,-2594.48,54.1392,109.662,-2587.13,42.3106,114.224,248.631,72.3579,
M48,257406,578817,-2594.84,43.3662,114.523,-2587.74,41.7873,113.955,248.613,72.8998,
B23,265038,574579,-3136.69,0,6.4743,-3023.42,0,18.9787,161.801,80.9858,
B23,265144,574621,-3164.27,0,25.6373,-3026.52,0,39.8074,153.415,80.3859,
B23,265242,574675,-3191.12,0,37.7495,-3025.81,0,56.8082,143.615,79.875,
B23,265335,574737,-3025.81,0,56.8082,-3213.25,0.44873,70.036,142.071,77.5955,
B23,265422,574810,-3032.85,0,70.9003,-3224.9,3.65271,59.6746,134.722,74.6502,
B23,265487,574908,-3016.14,0,93.6181,-3210.5,10.2715,72.7999,117.175,73.5052,
B23,265523,575027,-2972,13.7951,114.11,-3191.16,18.5403,87.993,103.97,73.1665,
B23,265549,575150,-2929.56,37.65,110.9,-3189.23,19.9766,89.7959,101.939,73.0427,
B23,265573,575274,-2910.64,49.1374,87.161,-3188.6,18.6407,91.1255,101.822,72.8258,
B23,265593,575397,-2899.41,44.9551,59.8687,-3176.47,27.5298,92.728,99.4792,73.143,
B23,265604,575523,-2863.7,42.4841,52.7976,-3158.44,41.3796,94.5012,96.7596,73.6137,
B23,265609,575652,-2805.64,57.322,63.8772,-3142.51,52.5773,96.2789,94.1846,74.1532,
B23,265609,575781,-2769.77,62.6392,75.1602,-3131.86,56.866,97.9398,91.9569,74.7934,
B23,265608,575907,-2763.1,51.413,81.2164,-3119.83,59.7634,99.5621,90.1974,75.6073,
